Lidar_0,Lidar_1,Lidar_2,Lidar_3,Lidar_4,Lidar_5,Lidar_6,Lidar_7,Lidar_8,Lidar_9,Lidar_10,Lidar_11,Lidar_12,Lidar_13,Lidar_14,Lidar_15,Lidar_16,Lidar_17,Lidar_18,Lidar_19,Lidar_20,Lidar_21,Lidar_22,Lidar_23,Lidar_24,Lidar_25,Lidar_26,Lidar_27,Lidar_28,Lidar_29,Lidar_30,Lidar_31,Lidar_32,Lidar_33,Lidar_34,Lidar_35,Lidar_36,Lidar_37,Lidar_38,Lidar_39,HIZ,IVME,AKSIYON
52.2,48.5,45.4,42.8,40.6,42.7,45.7,49.3,53.7,59.1,66.0,75.0,87.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,226.1,227.8,230.1,250.0,249.7,224.6,229.9,236.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,167.3,160.9,155.4,150.7,146.7,100.0,50,SÜRDÜR
33.8,35.1,36.5,38.3,40.3,42.6,45.4,48.8,52.8,57.7,63.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,208.8,209.9,211.7,214.2,250.0,232.3,208.5,213.7,219.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,157.5,152.3,147.9,100.0,50,SÜRDÜR
34.1,35.3,36.8,38.4,40.4,42.6,45.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,233.0,230.7,229.0,250.0,250.0,250.0,193.0,194.4,196.4,199.1,244.1,210.8,193.6,198.8,204.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,148.7,100.0,50,SÜRDÜR
225.7,233.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,206.0,203.8,202.3,213.9,250.0,250.0,175.7,176.9,178.7,180.9,250.0,216.3,190.0,178.6,183.9,190.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,181.5,178.9,177.0,175.5,195.2,250.0,250.0,158.8,159.9,161.4,163.4,165.9,250.0,192.6,171.8,163.9,169.4,175.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SOLA_KAÇIN
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,156.6,153.9,151.7,150.0,148.8,179.5,250.0,250.0,158.6,143.1,144.5,146.2,148.5,151.3,195.3,174.2,157.6,149.6,155.2,161.7,250.0,250.0,250.0,250.0,250.0,100.0,50,SOLA_KAÇIN
197.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,130.9,128.3,126.2,124.5,123.2,122.2,160.1,239.4,239.7,172.6,126.9,128.2,129.8,131.9,134.4,137.5,177.3,160.8,147.5,136.5,141.9,148.7,156.7,99.5,-10,SOLA_KAÇIN
178.8,184.3,185.4,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,105.4,103.1,101.2,99.6,98.4,97.5,96.8,96.5,224.4,224.9,226.0,134.1,113.3,114.9,116.9,119.3,122.2,125.6,166.9,97.9,-10,SOLA_KAÇIN
173.5,171.7,170.4,169.6,169.3,174.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,79.7,78.0,76.7,75.6,74.7,74.1,73.7,73.5,73.6,212.3,213.7,215.6,132.7,109.7,96.2,-10,SÜRDÜR
162.3,160.6,159.4,204.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,55.7,54.5,53.6,52.8,52.3,51.8,51.6,51.4,51.5,51.6,52.0,52.5,53.1,53.9,98.6,-10,SÜRDÜR
150.9,149.4,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,31.4,30.8,30.3,29.8,29.5,29.3,29.1,29.0,29.1,29.2,29.3,29.6,30.0,30.4,99.8,-10,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,7.0,6.9,6.8,6.7,6.7,6.6,6.6,6.6,6.7,6.7,6.8,6.9,7.0,7.1,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,36.3,27.7,22.5,18.9,16.4,14.5,13.0,11.9,10.9,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,198.3,163.2,154.4,157.7,161.6,166.3,171.7,250.0,250.0,250.0,16.7,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,174.9,149.0,139.8,143.3,147.4,152.2,157.8,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,150.6,132.0,125.3,128.9,133.3,138.3,144.1,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,139.9,124.3,112.1,112.4,116.5,121.3,126.8,133.3,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,134.5,120.3,109.1,100.0,98.0,102.2,107.1,112.8,119.6,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,118.1,107.4,98.8,91.7,85.7,85.7,90.5,96.0,102.7,110.6,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,106.5,98.0,91.1,85.3,80.4,76.3,72.8,75.9,81.9,89.2,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,90.8,85.1,80.3,76.2,72.7,69.7,67.1,64.9,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,80.1,76.1,72.6,69.6,67.1,64.9,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,69.6,67.1,64.9,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,249.3,240.5,239.6,250.0,250.0,250.0,250.0,211.4,208.9,207.1,205.9,205.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,34.2,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,241.5,232.9,239.6,250.0,250.0,250.0,207.9,204.8,202.4,200.7,199.5,198.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,42.4,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,241.7,232.2,223.9,239.6,250.0,250.0,250.0,199.9,197.0,194.7,193.0,191.9,191.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,50.5,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,240.6,230.0,220.9,218.9,239.6,250.0,250.0,250.0,190.3,187.5,185.3,183.7,182.7,182.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,58.9,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,226.6,216.6,208.0,218.9,247.1,250.0,250.0,250.0,179.4,176.7,174.7,173.2,172.2,171.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,67.1,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,221.3,210.5,201.2,202.1,218.9,239.6,250.0,250.0,169.8,166.8,164.3,162.4,161.0,160.1,159.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,75.5,50,SÜRDÜR
250.0,250.0,250.0,209.3,198.4,189.1,194.1,209.2,227.6,250.0,250.0,157.6,154.5,152.0,149.9,148.4,147.3,146.6,245.4,245.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,80.8,-10,SAĞA_KAÇIN
181.3,193.3,207.7,225.1,246.5,250.0,145.0,142.0,139.5,137.4,135.9,134.7,133.9,222.6,222.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,247.0,238.7,247.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,79.1,-10,SÜRDÜR
180.5,191.6,206.5,220.7,240.0,136.3,132.7,129.7,127.1,125.0,123.3,122.0,121.1,168.0,199.3,199.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,231.0,213.7,221.9,231.4,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,84.6,50,SÜRDÜR
182.5,200.5,206.1,221.4,125.6,121.6,118.3,115.4,113.0,111.0,109.3,108.1,107.1,175.7,175.2,175.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,211.1,194.9,197.0,206.1,216.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,89.8,-10,SÜRDÜR
178.9,188.7,199.8,115.8,111.3,107.4,104.1,101.2,98.8,96.8,95.1,93.7,97.2,137.6,150.6,150.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,187.3,174.6,173.5,182.5,193.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,96.1,50,SÜRDÜR
173.6,181.8,105.7,100.5,96.0,92.2,89.0,86.2,83.8,81.7,80.0,78.6,85.5,109.4,125.3,124.6,124.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,241.8,249.6,250.0,171.4,160.7,151.7,153.0,162.9,174.6,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
99.0,92.5,87.0,82.4,78.5,75.1,72.2,69.7,67.5,65.7,64.2,68.8,81.3,99.8,99.9,99.1,98.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,248.9,225.3,232.7,241.5,250.0,225.2,146.7,139.5,133.3,133.1,144.1,157.6,250.0,250.0,100.0,50,SAĞA_KAÇIN
60.2,57.3,54.9,52.8,51.2,56.3,62.6,70.7,76.7,75.4,74.4,73.6,73.0,103.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,238.1,215.7,214.5,222.7,232.2,243.2,206.5,196.4,127.9,122.8,118.5,114.8,117.4,132.1,250.0,250.0,250.0,100.0,50,SÜRDÜR
44.1,46.6,49.7,53.4,55.2,53.4,51.9,50.6,49.6,48.7,47.9,58.0,80.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,214.3,195.7,200.0,208.2,217.7,250.0,250.0,185.1,177.5,171.0,111.0,107.8,105.1,102.8,100.8,99.6,99.8,-10,SÜRDÜR
32.3,30.3,28.6,27.2,26.0,25.0,26.8,29.3,32.4,36.4,41.7,48.9,59.4,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,207.1,189.1,180.4,187.8,196.4,206.4,250.0,250.0,250.0,166.9,161.5,156.8,152.9,149.5,100.0,50,SÜRDÜR
20.1,20.9,21.9,23.0,24.3,25.9,27.8,30.0,32.8,36.2,40.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,188.3,173.4,165.5,172.9,181.6,191.8,250.0,250.0,250.0,250.0,250.0,151.3,100.0,50,SÜRDÜR
21.0,21.8,22.7,50.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,181.4,167.5,156.1,153.3,161.2,170.5,181.6,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,171.8,159.5,149.2,140.5,142.1,150.9,161.3,173.8,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,161.7,151.0,142.0,134.4,127.9,131.6,141.5,153.5,168.2,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,142.9,135.1,128.4,122.8,117.9,120.7,132.1,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,247.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,249.0,249.1,249.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,245.1,135.5,128.8,123.0,118.1,113.9,110.3,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,243.3,235.8,229.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,232.3,232.3,233.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,232.2,220.6,123.2,118.3,114.0,110.3,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,232.2,224.0,217.0,221.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,215.7,215.7,216.4,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,220.9,210.9,202.4,114.1,110.4,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,220.8,212.1,204.6,199.8,221.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,199.2,199.2,199.8,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,211.1,202.5,195.2,188.9,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,209.2,200.0,192.1,185.3,199.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,182.8,182.8,183.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,202.6,195.2,188.9,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,196.5,186.9,178.6,171.6,182.3,199.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,166.0,166.0,166.5,167.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,195.2,188.9,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,183.2,173.2,164.7,157.5,168.2,182.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,149.8,149.4,149.4,149.8,150.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SAĞA_KAÇIN
250.0,172.7,161.9,152.8,145.0,154.2,165.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,132.8,132.7,132.9,133.6,134.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,179.6,99.8,-10,SÜRDÜR
145.5,136.5,140.7,148.8,158.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,117.0,116.6,116.5,116.8,117.4,118.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SAĞA_KAÇIN
145.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,101.3,100.7,100.3,100.3,100.5,101.0,101.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,163.2,99.7,-10,SAĞA_KAÇIN
250.0,250.0,250.0,250.0,250.0,88.5,87.4,86.4,85.8,85.4,85.3,85.4,85.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,153.7,152.5,151.7,151.3,98.0,-10,SÜRDÜR
250.0,250.0,250.0,250.0,77.1,75.4,74.0,72.8,71.9,71.2,70.8,70.5,70.4,70.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SAĞA_KAÇIN
250.0,250.0,66.3,64.1,62.2,60.6,59.3,58.1,57.2,56.4,55.9,55.5,55.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
54.9,52.2,50.0,48.0,46.3,44.9,43.6,42.6,41.7,41.0,40.4,39.9,49.4,84.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SAĞA_KAÇIN
34.6,32.7,31.1,29.8,28.6,27.6,26.7,26.0,27.0,31.0,36.5,44.5,57.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
16.7,17.4,18.3,19.3,20.5,21.9,23.7,25.7,28.3,31.6,35.8,41.4,49.4,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
18.1,18.8,19.7,20.7,21.8,23.2,24.8,26.7,29.1,32.0,35.7,40.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
18.9,19.6,20.5,21.4,22.5,23.8,25.4,208.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,237.1,235.7,243.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,204.4,191.4,180.4,179.6,190.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,245.4,220.0,221.5,229.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,194.1,180.1,168.4,168.8,178.0,188.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,224.0,203.1,207.7,215.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
181.4,166.5,154.3,160.2,168.0,177.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,226.6,205.0,187.7,194.3,202.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
149.6,147.6,153.3,159.8,167.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,247.3,246.6,246.7,247.5,249.0,250.0,250.0,250.0,250.0,250.0,250.0,206.2,188.7,174.3,180.4,188.8,198.7,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
